UserID,UserName,Age,Gender,Email,TotalCourses,TotalSpending,AvgCourseRating,AvgCoursePrice,PreferredCategory,PreferredLevel
U00258,marilynbailey,19,Male,paulkeller@gmail.com,1,117.68,2.57,117.68,Data Science,Advanced
U00259,jennifershaw,35,Male,christopher75@gmail.com,1,342.61,4.84,342.61,Project Management,Intermediate
U00260,heather26,35,Male,denisesmith@yahoo.com,15,2445.2,3.1526666666666667,163.01333333333332,Design,Advanced
U00261,darrell83,28,Female,walkerjames@gmail.com,1,0.0,1.13,0.0,Machine Learning,Beginner
U00262,dawnsawyer,24,Male,robertpotter@gmail.com,1,0.0,1.91,0.0,Cybersecurity,Intermediate
U00263,chapmanjennifer,15,Male,brucejacqueline@gmail.com,4,0.0,2.8325,0.0,Data Science,Intermediate
U00264,mmullen,18,Female,wrightmargaret@outlook.com,3,0.0,3.4599999999999995,0.0,Cybersecurity,Intermediate
U00265,william96,15,Male,kristenmaxwell@hotmail.com,14,2087.85,3.4299999999999997,149.13214285714284,Digital Marketing,Intermediate
U00266,fstephens,25,Female,omann@hotmail.com,1,212.39,3.15,212.39,Digital Marketing,Advanced
U00267,amandataylor,34,Male,colemanjennifer@outlook.com,4,906.53,3.0325,226.6325,Business,Advanced
U00268,donna26,29,Female,andrewmorris@gmail.com,1,0.0,3.6,0.0,Data Science,Intermediate
U00269,brandonharper,22,Female,laura67@yahoo.com,1,0.0,3.93,0.0,Cybersecurity,Intermediate
U00270,karenpratt,23,Male,reyesmorgan@outlook.com,1,0.0,2.67,0.0,Web Development,Advanced
U00271,ldurham,15,Male,martinezrenee@yahoo.com,1,0.0,4.44,0.0,Digital Marketing,Beginner
U00272,wvasquez,25,Male,ashley40@yahoo.com,13,1229.1999999999998,3.2284615384615383,94.55384615384614,Digital Marketing,Advanced
U00273,wattsphilip,25,Female,jessicabrown@hotmail.com,1,0.0,2.14,0.0,Digital Marketing,Beginner
U00274,john92,32,Female,tcole@outlook.com,2,177.34,3.52,88.67,Business,Advanced
U00275,benjaminmendoza,28,Female,stevenroberts@gmail.com,1,0.0,2.98,0.0,Marketing,Advanced
U00276,cassandrayoung,22,Female,hilljames@outlook.com,1,299.57,3.74,299.57,Data Science,Beginner
U00277,oriddle,21,Male,jeremy92@hotmail.com,1,0.0,2.01,0.0,Marketing,Advanced
U00278,erikayoung,27,Male,cynthia53@hotmail.com,1,0.0,3.85,0.0,Programming,Beginner
U00279,mackenzie39,24,Male,hdavis@gmail.com,3,295.02,2.6833333333333336,98.33999999999999,Data Science,Advanced
U00280,psnyder,15,Male,josephtammy@hotmail.com,1,299.57,3.74,299.57,Data Science,Beginner
U00281,bailey28,30,Female,christopher14@yahoo.com,1,0.0,4.11,0.0,Marketing,Intermediate
U00282,eandrews,19,Male,jeremy00@outlook.com,14,1034.17,2.472142857142857,73.86928571428572,Business,Advanced
U00283,mryan,28,Male,xcordova@hotmail.com,2,0.0,2.8600000000000003,0.0,Digital Marketing,Beginner
U00284,gallaghergregory,30,Male,emily63@hotmail.com,1,342.61,4.84,342.61,Project Management,Intermediate
U00285,lunabrandon,29,Female,andersonjessica@outlook.com,1,57.32,4.74,57.32,Web Development,Advanced
U00286,angelaclark,24,Female,ejackson@hotmail.com,3,0.0,3.106666666666667,0.0,Web Development,Advanced
U00287,rkennedy,21,Female,syork@hotmail.com,2,0.0,4.585,0.0,Design,Advanced
U00288,michellemartin,35,Male,brooksjeffrey@outlook.com,1,0.0,3.93,0.0,Cybersecurity,Intermediate
U00289,christopher37,17,Female,johnsonchad@hotmail.com,1,0.78,3.89,0.78,Machine Learning,Advanced
U00290,frankalvarado,17,Female,alex83@hotmail.com,3,57.32,4.430000000000001,19.106666666666666,Digital Marketing,Advanced
U00291,nicholas62,16,Female,ygomez@hotmail.com,3,276.37,3.6966666666666668,92.12333333333333,Artificial Intelligence,Advanced
U00292,andrewbrown,33,Male,natalie44@gmail.com,12,965.62,3.1333333333333333,80.46833333333333,Cybersecurity,Intermediate
U00293,brian93,25,Female,reyesangela@gmail.com,13,1426.48,2.94,109.72923076923077,Machine Learning,Advanced
U00294,traceybrown,21,Female,john01@gmail.com,1,0.0,4.73,0.0,Machine Learning,Intermediate
U00295,jean02,29,Male,mark44@gmail.com,1,0.0,1.13,0.0,Machine Learning,Beginner
U00296,marshallolivia,31,Female,bassjustin@gmail.com,2,177.34,3.67,88.67,Digital Marketing,Advanced
U00297,mgarrett,29,Male,dclayton@hotmail.com,1,0.0,2.14,0.0,Digital Marketing,Beginner
U00298,steven02,32,Male,torresjoseph@outlook.com,14,2020.42,3.2892857142857146,144.31571428571428,Project Management,Intermediate
U00299,vincentadam,20,Female,mgreer@hotmail.com,1,0.0,3.15,0.0,Business,Advanced
U00300,anthonyhess,26,Female,meagansalas@gmail.com,2,487.92,2.92,243.96,Business,Advanced
U00301,shale,26,Male,zprice@gmail.com,14,1201.4299999999998,3.0685714285714285,85.81642857142856,Programming,Beginner
U00302,nelsonsamantha,34,Female,vjackson@yahoo.com,1,37.89,1.3,37.89,Web Development,Advanced
U00303,fcollins,35,Male,benjamin32@yahoo.com,14,1085.94,3.027142857142857,77.56714285714285,Machine Learning,Advanced
U00304,lucaswilliam,35,Male,michael33@outlook.com,1,327.99,1.51,327.99,Project Management,Beginner
U00305,ypeters,22,Male,jacquelinegonzalez@yahoo.com,1,0.0,4.94,0.0,Cybersecurity,Beginner
U00306,aaronfrazier,28,Male,jsimmons@yahoo.com,1,0.0,4.14,0.0,Finance,Beginner
U00307,orichardson,33,Female,kevinrobinson@hotmail.com,1,0.0,2.43,0.0,Programming,Intermediate
U00308,carrollwalter,26,Male,kimberly41@gmail.com,4,790.47,3.5625,197.6175,Artificial Intelligence,Beginner
U00309,gilbertjoseph,27,Male,jenny26@gmail.com,1,342.61,4.84,342.61,Project Management,Intermediate
U00310,davidbarrera,26,Female,aray@yahoo.com,11,465.17,3.097272727272727,42.28818181818182,Data Science,Advanced
U00311,mandy48,18,Female,mcfarlandangela@gmail.com,1,0.0,3.15,0.0,Business,Advanced
U00312,hallerin,30,Female,jflores@outlook.com,1,0.0,3.45,0.0,Project Management,Intermediate
U00313,qsmith,29,Female,anngrant@gmail.com,1,0.0,4.66,0.0,Digital Marketing,Intermediate
U00314,tgonzalez,19,Female,carmen64@gmail.com,3,0.0,2.9766666666666666,0.0,Programming,Beginner
U00315,stephanie14,31,Female,desireereese@gmail.com,12,972.29,3.3516666666666666,81.02416666666666,Data Science,Beginner
U00316,jasonjohnston,19,Female,umatthews@gmail.com,2,0.0,3.87,0.0,Data Science,Beginner
U00317,williamscaroline,19,Male,dcunningham@hotmail.com,3,57.32,3.813333333333333,19.106666666666666,Cybersecurity,Advanced
U00318,dudleyaimee,20,Male,brian51@yahoo.com,1,326.02,2.69,326.02,Business,Intermediate
U00319,ysmith,15,Female,josephclark@hotmail.com,1,346.71,1.23,346.71,Project Management,Advanced
U00320,hannahromero,29,Male,rhondataylor@outlook.com,1,285.05,1.96,285.05,Business,Beginner
U00321,mhammond,28,Male,tsosa@gmail.com,14,1822.94,2.579285714285714,130.21,Artificial Intelligence,Beginner
U00322,idillon,23,Male,wmoore@gmail.com,14,626.3,3.067857142857143,44.73571428571428,Web Development,Beginner
U00323,irichard,21,Female,robertsrobyn@yahoo.com,15,948.99,3.3059999999999996,63.266,Business,Advanced
U00324,wpowell,16,Male,amy68@outlook.com,1,0.0,2.88,0.0,Programming,Beginner
U00325,thomas96,26,Male,carollewis@outlook.com,1,0.0,3.15,0.0,Business,Advanced
U00326,ashleyjohnson,25,Female,jacob36@yahoo.com,1,0.0,2.2,0.0,Web Development,Beginner
U00327,hannahmccoy,31,Female,christopherdelgado@hotmail.com,4,177.34,4.035,44.335,Digital Marketing,Intermediate
U00328,glennmoore,29,Female,kathygrimes@yahoo.com,15,1319.8899999999999,3.31,87.99266666666666,Finance,Beginner
U00329,ellisangela,20,Female,piercefrederick@gmail.com,12,1632.4199999999998,3.035833333333333,136.035,Data Science,Beginner
U00330,jsherman,15,Female,paulirwin@hotmail.com,14,1268.62,2.775714285714286,90.61571428571428,Marketing,Intermediate
U00331,john39,17,Male,yjohnson@outlook.com,1,276.37,2.72,276.37,Design,Advanced
U00332,steinjane,25,Male,rachelsingleton@outlook.com,1,0.0,1.81,0.0,Machine Learning,Advanced
U00333,carmen47,26,Female,trose@outlook.com,1,0.0,1.59,0.0,Finance,Advanced
U00334,dianasanchez,24,Female,dmccarthy@hotmail.com,13,887.52,2.64,68.27076923076923,Artificial Intelligence,Beginner
U00335,garneranthony,33,Female,teresafrank@gmail.com,1,0.0,4.94,0.0,Cybersecurity,Beginner
U00336,milescaitlin,19,Male,starkmargaret@yahoo.com,1,0.0,3.64,0.0,Artificial Intelligence,Beginner
U00337,kimberly57,29,Female,johnnycarr@outlook.com,1,0.0,1.73,0.0,Machine Learning,Intermediate
U00338,brianlee,23,Female,villegasbrandon@yahoo.com,14,832.77,3.3842857142857143,59.48357142857143,Data Science,Beginner
U00339,emmaallen,29,Male,sbeard@gmail.com,16,2087.63,3.13625,130.476875,Project Management,Advanced
U00340,george01,30,Male,hillamber@yahoo.com,14,1220.42,2.9549999999999996,87.17285714285715,Business,Advanced
U00341,ggonzalez,24,Male,abennett@yahoo.com,1,0.0,4.79,0.0,Marketing,Advanced
U00342,myersmark,26,Female,richardcarpenter@hotmail.com,1,0.0,4.73,0.0,Machine Learning,Intermediate
U00343,adriana50,31,Male,lhayes@gmail.com,1,0.0,1.13,0.0,Machine Learning,Beginner
U00344,jennifernorris,17,Male,hornejohn@yahoo.com,1,0.0,3.93,0.0,Cybersecurity,Intermediate
U00345,whiteheadjessica,16,Male,carolanderson@outlook.com,15,1367.21,3.5193333333333334,91.14733333333334,Programming,Beginner
U00346,marymcclain,33,Female,george34@outlook.com,3,326.02,3.3699999999999997,108.67333333333333,Business,Intermediate
U00347,dorothy78,32,Female,turnermarcus@gmail.com,2,346.71,2.67,173.355,Marketing,Advanced
U00348,wigginsearl,30,Female,bradyjason@outlook.com,1,299.57,3.74,299.57,Data Science,Beginner
U00349,fostermichael,28,Male,fwhite@outlook.com,1,0.0,1.13,0.0,Machine Learning,Beginner
U00350,fmartin,17,Male,jamiehopkins@outlook.com,2,89.59,3.8100000000000005,44.795,Artificial Intelligence,Beginner
U00351,carlsonjason,18,Female,juan61@gmail.com,13,777.1,2.9269230769230767,59.776923076923076,Cybersecurity,Advanced
U00352,danderson,28,Male,michael93@yahoo.com,15,1009.69,3.0853333333333333,67.31266666666667,Business,Beginner
U00353,webbcharles,34,Female,jeffrey93@hotmail.com,14,918.31,3.3785714285714286,65.59357142857142,Digital Marketing,Advanced
U00354,elizabeth42,35,Male,christopheralexander@outlook.com,2,0.0,4.550000000000001,0.0,Digital Marketing,Beginner
U00355,johnsonfrederick,15,Female,brenda96@gmail.com,1,0.0,4.45,0.0,Design,Advanced
U00356,donaldjacobs,21,Female,lhull@yahoo.com,15,619.16,3.0913333333333335,41.27733333333333,Artificial Intelligence,Advanced
U00357,ychavez,15,Female,gjohnson@yahoo.com,15,2191.98,3.1853333333333333,146.132,Artificial Intelligence,Beginner
U00358,johnmcdonald,19,Male,tylerpatterson@outlook.com,1,0.0,3.45,0.0,Project Management,Intermediate
U00359,jeremiahshaw,29,Female,david28@outlook.com,1,0.0,1.28,0.0,Programming,Beginner
U00360,qburke,32,Male,waterskenneth@outlook.com,1,0.0,3.6,0.0,Data Science,Intermediate
U00361,pmoon,18,Female,cunninghamandrew@outlook.com,1,0.0,4.72,0.0,Marketing,Intermediate
U00362,eugene97,16,Male,felicia89@gmail.com,13,1113.03,3.089230769230769,85.61769230769231,Programming,Advanced
U00363,haysbarbara,32,Female,kennedybryan@hotmail.com,1,0.0,1.52,0.0,Design,Advanced
U00364,cynthiamiller,34,Male,brenda08@outlook.com,1,0.0,4.68,0.0,Project Management,Beginner
U00365,bfox,30,Female,hchapman@outlook.com,13,500.28000000000003,2.576923076923077,38.48307692307692,Marketing,Advanced
U00366,gerald45,28,Male,lewisanthony@hotmail.com,2,0.0,3.545,0.0,Artificial Intelligence,Beginner
U00367,robert90,21,Male,tiffany36@hotmail.com,1,0.0,2.67,0.0,Web Development,Advanced
U00368,michael12,26,Male,burchbrian@outlook.com,1,0.0,1.52,0.0,Design,Advanced
U00369,beckerterry,19,Male,yoconnell@yahoo.com,4,0.0,2.665,0.0,Business,Advanced
U00370,bstevens,17,Male,huffmanchristopher@outlook.com,2,606.96,3.1950000000000003,303.48,Business,Advanced
U00371,grayandrea,17,Female,jay48@hotmail.com,1,0.0,3.02,0.0,Data Science,Intermediate
U00372,bpatrick,23,Male,jonathan64@yahoo.com,1,0.78,3.89,0.78,Machine Learning,Advanced
U00373,daniel56,26,Female,valerie64@yahoo.com,1,0.0,2.0,0.0,Business,Advanced
U00374,hmarsh,28,Female,chelseywarren@outlook.com,1,0.0,3.64,0.0,Artificial Intelligence,Beginner
U00375,powellmatthew,34,Female,jjohnson@hotmail.com,1,326.02,2.69,326.02,Business,Intermediate
U00376,jeffrey59,29,Male,xbradley@hotmail.com,1,0.0,4.51,0.0,Design,Beginner
U00377,andersondonald,21,Female,anthony75@yahoo.com,1,177.34,3.89,177.34,Digital Marketing,Advanced
U00378,cookjoseph,21,Female,kathleen96@outlook.com,2,0.0,3.63,0.0,Business,Advanced
U00379,garciajohn,20,Male,sharonmejia@yahoo.com,14,3054.37,3.4035714285714285,218.1692857142857,Marketing,Beginner
U00380,rebeccabowman,23,Female,morganstephenson@gmail.com,1,0.78,3.89,0.78,Machine Learning,Advanced
U00381,richardsondanny,32,Male,emily94@yahoo.com,1,0.0,4.45,0.0,Design,Advanced
U00382,martinpayne,25,Male,christopher66@outlook.com,3,394.26,2.08,131.42,Cybersecurity,Advanced
U00383,michael40,29,Female,kaitlynanderson@hotmail.com,15,1668.4,2.848,111.22666666666667,Artificial Intelligence,Advanced
U00384,joshuamiller,32,Female,michael54@gmail.com,2,299.57,2.875,149.785,Data Science,Advanced
U00385,melissa61,20,Male,bruce80@gmail.com,1,0.0,1.73,0.0,Machine Learning,Intermediate
U00386,gary74,29,Female,cassandra26@yahoo.com,2,299.57,4.125,149.785,Data Science,Beginner
U00387,elliottjacob,29,Female,jmiller@yahoo.com,1,0.78,3.89,0.78,Machine Learning,Advanced
U00388,jbennett,18,Male,christina14@outlook.com,1,342.61,4.84,342.61,Project Management,Intermediate
U00389,qhunt,27,Female,griffithebony@gmail.com,1,0.0,1.91,0.0,Cybersecurity,Intermediate
U00390,newtonjohnny,18,Female,cooperthomas@yahoo.com,3,0.0,3.1266666666666665,0.0,Web Development,Beginner
U00391,morrisonronald,19,Female,karenhicks@gmail.com,1,0.0,3.93,0.0,Cybersecurity,Intermediate
U00392,coleamanda,19,Female,lgonzales@hotmail.com,1,327.99,1.51,327.99,Project Management,Beginner
U00393,ryan80,30,Male,janice29@gmail.com,1,0.0,4.94,0.0,Cybersecurity,Beginner
U00394,dianaeverett,30,Female,ubutler@yahoo.com,11,38.67,2.611818181818182,3.5154545454545456,Business,Advanced
U00395,karenholder,22,Female,david38@hotmail.com,1,0.0,4.94,0.0,Cybersecurity,Beginner
U00396,soliskaren,30,Male,carrollandrew@gmail.com,2,0.0,2.915,0.0,Finance,Intermediate
U00397,padams,16,Male,whitakerbonnie@yahoo.com,1,37.89,1.3,37.89,Web Development,Advanced
U00398,brandon42,27,Female,qsmith@yahoo.com,3,117.68,3.313333333333333,39.22666666666667,Cybersecurity,Advanced
U00399,xgraham,31,Female,hmiller@yahoo.com,12,1648.36,3.0908333333333338,137.36333333333332,Artificial Intelligence,Advanced
U00400,ann81,23,Male,porterrachel@yahoo.com,2,0.0,2.83,0.0,Machine Learning,Advanced
U00401,christina44,21,Female,beth28@gmail.com,2,0.0,2.95,0.0,Data Science,Beginner
U00402,mary54,23,Male,thompsonclaudia@hotmail.com,2,0.0,2.13,0.0,Finance,Advanced
U00403,stevencruz,34,Female,hamiltonbrenda@outlook.com,1,0.0,4.1,0.0,Finance,Intermediate
U00404,lucerojonathan,21,Female,christy17@yahoo.com,14,1617.6399999999999,3.105714285714286,115.54571428571428,Finance,Advanced
U00405,douglasholmes,24,Male,xyang@hotmail.com,2,689.3199999999999,3.035,344.65999999999997,Project Management,Advanced
U00406,miranda71,33,Male,markguerrero@gmail.com,15,1417.44,2.902,94.49600000000001,Data Science,Beginner
U00407,zlopez,23,Male,martinezchristopher@outlook.com,15,1611.98,3.3033333333333332,107.46533333333333,Artificial Intelligence,Intermediate
U00408,jacquelinelee,19,Female,phillipsdonna@yahoo.com,1,0.0,3.15,0.0,Business,Advanced
U00409,jenniferolson,35,Male,manuelcurtis@yahoo.com,2,0.0,2.85,0.0,Finance,Advanced
U00410,bcantu,33,Male,cheyenne28@gmail.com,1,0.0,2.67,0.0,Web Development,Advanced
U00411,robert66,17,Female,alexandra14@yahoo.com,12,789.6700000000001,3.2883333333333336,65.80583333333334,Marketing,Advanced
U00412,qwatkins,24,Female,wileyjoseph@gmail.com,4,236.72000000000003,3.3175,59.18000000000001,Finance,Intermediate
U00413,sharon56,23,Male,michaelcalderon@outlook.com,2,472.28,4.335,236.14,Cybersecurity,Beginner
U00414,popesteven,25,Male,heatherballard@gmail.com,1,0.0,2.61,0.0,Design,Advanced
U00415,lisaponce,31,Female,dustin99@yahoo.com,13,804.99,3.1138461538461537,61.92230769230769,Finance,Advanced
U00416,simmonspatricia,17,Female,nicholasgarcia@outlook.com,2,0.0,2.925,0.0,Data Science,Beginner
U00417,erica01,32,Female,hcross@yahoo.com,2,0.0,2.92,0.0,Artificial Intelligence,Beginner
U00418,anthonyanderson,23,Female,rnoble@hotmail.com,3,528.79,2.3266666666666667,176.26333333333332,Artificial Intelligence,Beginner
U00419,willismorgan,21,Female,walkerkevin@gmail.com,1,0.78,3.89,0.78,Machine Learning,Advanced
U00420,jennifer64,24,Female,jennifer47@hotmail.com,1,327.99,1.51,327.99,Project Management,Beginner
U00421,karenlambert,32,Male,caleb56@gmail.com,1,0.0,4.45,0.0,Design,Advanced
U00422,sanfordmichael,15,Female,tsantos@yahoo.com,3,285.05,2.8266666666666667,95.01666666666667,Business,Beginner
U00423,reginaberg,27,Female,bradgalloway@hotmail.com,12,1601.22,3.0866666666666664,133.435,Artificial Intelligence,Beginner
U00424,kristi64,35,Male,fbarnett@yahoo.com,11,1213.72,3.1900000000000004,110.33818181818182,Artificial Intelligence,Advanced
U00425,erik67,19,Male,michaelhernandez@outlook.com,1,490.9,4.55,490.9,Artificial Intelligence,Beginner
U00426,xknox,21,Male,charleswilliams@yahoo.com,4,472.28,3.6750000000000003,118.07,Programming,Beginner
U00427,bernardsexton,29,Female,rjenkins@yahoo.com,16,1374.23,3.033125,85.889375,Artificial Intelligence,Beginner
U00428,stewartdiane,23,Male,kristylee@outlook.com,1,0.0,2.98,0.0,Marketing,Advanced
U00429,bmckay,23,Female,anthony19@outlook.com,1,0.0,4.1,0.0,Finance,Intermediate
U00430,mark51,27,Male,brianmontgomery@hotmail.com,1,487.92,3.64,487.92,Business,Advanced
U00431,collinsjason,15,Female,ywalker@hotmail.com,1,487.92,3.64,487.92,Business,Advanced
U00432,umiller,31,Male,petersendarren@gmail.com,1,0.0,4.79,0.0,Marketing,Advanced
U00433,elewis,32,Female,aaronevans@yahoo.com,1,276.37,2.72,276.37,Design,Advanced
U00434,knightjake,22,Male,wfrank@outlook.com,1,177.34,3.89,177.34,Digital Marketing,Advanced
U00435,lgreene,34,Female,robertsjohnny@outlook.com,1,119.04,2.75,119.04,Finance,Intermediate
U00436,hodgeserin,20,Female,lindsay44@hotmail.com,1,490.9,4.55,490.9,Artificial Intelligence,Beginner
U00437,pricealexander,28,Male,andre59@hotmail.com,3,0.0,3.6666666666666665,0.0,Data Science,Beginner
U00438,eric69,21,Male,angelagreen@gmail.com,14,633.26,3.3907142857142856,45.23285714285714,Cybersecurity,Advanced
U00439,idiaz,31,Female,reedcourtney@yahoo.com,1,0.0,1.52,0.0,Design,Advanced
U00440,maxwellsmith,20,Female,leonardsolis@outlook.com,1,0.0,2.67,0.0,Web Development,Advanced
U00441,taylor92,19,Male,melanie66@hotmail.com,1,37.89,1.3,37.89,Web Development,Advanced
U00442,umaldonado,21,Female,croberts@hotmail.com,1,285.05,1.96,285.05,Business,Beginner
U00443,desiree20,21,Female,xshelton@yahoo.com,2,978.8199999999999,4.095,489.40999999999997,Artificial Intelligence,Advanced
U00444,morrowmichael,15,Female,christopher38@outlook.com,13,1568.18,3.7700000000000005,120.62923076923077,Data Science,Advanced
U00445,vlong,31,Female,micheal11@gmail.com,1,285.05,1.96,285.05,Business,Beginner
U00446,smithjack,19,Female,sandra71@yahoo.com,2,53.86,2.895,26.93,Finance,Beginner
U00447,fwebb,23,Male,ryan98@outlook.com,1,0.0,3.02,0.0,Data Science,Intermediate
U00448,smithjeffrey,27,Male,wilsonjeremy@outlook.com,3,0.0,3.8366666666666673,0.0,Cybersecurity,Intermediate
U00449,brownkaren,33,Female,ambercruz@yahoo.com,14,1328.04,2.9135714285714287,94.86,Data Science,Advanced
U00450,colemanroy,20,Male,lyonsjohn@outlook.com,12,1262.44,3.125,105.20333333333333,Business,Advanced
U00451,sabrinafoster,20,Male,erin09@outlook.com,1,248.1,1.2,248.1,Artificial Intelligence,Beginner
U00452,williamsamy,23,Male,anthonyflynn@hotmail.com,3,57.32,3.706666666666667,19.106666666666666,Finance,Advanced
U00453,jasmineowens,20,Male,brianpowell@gmail.com,1,490.9,4.55,490.9,Artificial Intelligence,Beginner
U00454,lauralewis,28,Female,corey28@outlook.com,4,758.12,3.4774999999999996,189.53,Project Management,Beginner
U00455,angelica53,19,Male,sbutler@outlook.com,3,0.0,3.24,0.0,Artificial Intelligence,Beginner
U00456,bobbyfaulkner,24,Female,jpatel@gmail.com,2,0.0,2.58,0.0,Data Science,Beginner
U00457,amytaylor,34,Female,vmason@outlook.com,2,37.89,3.045,18.945,Marketing,Advanced
U00458,zle,31,Female,gordonlawrence@gmail.com,4,207.27,3.0324999999999998,51.8175,Artificial Intelligence,Advanced
U00459,andrewthomas,22,Male,efletcher@gmail.com,1,0.0,3.45,0.0,Project Management,Intermediate
U00460,youngmike,24,Female,vingram@hotmail.com,2,415.51,3.38,207.755,Artificial Intelligence,Beginner
U00461,kramerlogan,21,Female,wmills@hotmail.com,2,490.9,4.640000000000001,245.45,Artificial Intelligence,Beginner
U00462,lmason,30,Male,coryhernandez@hotmail.com,2,326.02,3.74,163.01,Business,Advanced
